            89970000,  714,  634
            90170000,  646,  654
            90470000,  646,  668
            90670000,  686,  665
            90970000,  686,  665
            91170000,  754,  674
            91470000,  754,  678
            91670000,  738,  700
            91970000,  738,  705
            92170000,  438,  706
            92470000,  438,  717
            92670000,  624,  654
            92970000,  624,  623
            93170000,  663,  638
            93470000,  663,  622
            93670000,  597,  615
            93970000,  597,  606
            94170000,  657,  580
            94470000,  657,  600
            94670000,  715,  635
            94970000,  715,  639
            95170000,  737,  658
            95470000,  737,  664
            95670000,  594,  676
            95970000,  594,  694
            96170000,  716,  675
            96470000,  716,  667
            96670000,  650,  690
            96970000,  650,  690
            97170000,  649,  674
            97470000,  649,  663
            97670000,  632,  652
            97970000,  632,  659
            98170000,  629,  661
            98470000,  629,  651
            98670000,  613,  640
            98970000,  613,  637
            99170000,  597,  630
            99470000,  597,  626
            99670000,  610,  617
            99970000,  610,  613
           100170000,  726,  612
           100470000,  726,  609
           100670000,  811,  636
           100970000,  811,  650
           101170000,  791,  686
           101470000,  791,  712
           101670000,  718,  734
           101970000,  718,  757
           102170000,  686,  761
           102470000,  686,  760
           102670000,  571,  751
           102970000,  571,  735
           103170000,  599,  691
           103470000,  599,  664
           103670000,  707,  643
           103970000,  707,  628
           104170000,  622,  640
           104470000,  622,  643
           104670000,  564,  624
           104970000,  564,  631
           105170000,  571,  623
           105470000,  571,  618
           105670000,  623,  616
           105970000,  623,  599
           106170000,  802,  595
           106470000,  802,  595
           106670000,  640,  640
           106970000,  640,  669
           107170000,  802,  659
           107470000,  802,  667
           107670000,  639,  716
           107970000,  639,  739
           108170000,  711,  720
           108470000,  711,  700
           108670000,  597,  698
           108970000,  597,  706
           109170000,  568,  687
           109470000,  568,  661
           109670000,  737,  628
           109970000,  737,  619
           110170000,  818,  653
           110470000,  818,  656
           110670000,  770,  680
           110970000,  770,  707
           111170000,  610,  723
           111470000,  610,  748
           111670000,  733,  733
           111970000,  733,  717
           112170000,  580,  732
           112470000,  580,  722
           112670000,  659,  673
           112970000,  659,  649
           113170000,  834,  645
           113470000,  834,  651
           113670000,  670,  701
           113970000,  670,  714
           114170000,  685,  685
           114470000,  685,  697
           114670000,  501,  712
           114970000,  501,  715
           115170000,  588,  672
           115470000,  588,  630
           115670000,  767,  611
           115970000,  767,  600
           116170000,  636,  635
           116470000,  636,  645
           116670000,  824,  623
           116970000,  824,  639
           117170000,  810,  703
           117470000,  810,  733
           117670000,  866,  759
           117970000,  866,  764
           118170000,  645,  784
           118470000,  645,  812
           118670000,  690,  786
           118970000,  690,  763
           119170000,  699,  752
           119470000,  699,  737
           119670000,  631,  725
           119970000,  631,  704
           120170000,  792,  666
           120470000,  792,  664
           120670000,  662,  703
           120970000,  662,  715
           121170000,  822,  696
           121470000,  822,  691
           121670000,  728,  726
           121970000,  728,  750
           122170000,  720,  751
           122470000,  720,  743
           122670000,  649,  733
           122970000,  649,  740
           123170000,  850,  729
           123470000,  850,  708
           123670000,  798,  736
           123970000,  798,  752
           124170000,  604,  754
           124470000,  604,  764
           124670000,  639,  725
           124970000,  639,  719
           125170000,  597,  722
           125470000,  597,  696
           125670000,  809,  659
           125970000,  809,  634
           126170000,  775,  662
           126470000,  775,  687
           126670000,  731,  705
           126970000,  731,  722
           127170000,  642,  728
           127470000,  642,  744
           127670000,  570,  739
           127970000,  570,  718
           128170000,  810,  679
           128470000,  810,  653
           128670000,  569,  688
           128970000,  569,  698
           129170000,  722,  647
           129470000,  722,  638
           129670000,  791,  667
           129970000,  791,  686
           130170000,  923,  723
           130470000,  923,  720
           130670000,  626,  751
           130970000,  626,  795
           131170000,  816,  765
           131470000,  816,  753
           131670000,  691,  789
           131970000,  691,  792
           132170000,  653,  764
           132470000,  653,  735
           132670000,  660,  696
           132970000,  660,  699
           133170000,  750,  705
           133470000,  750,  685
           133670000,  758,  688
           133970000,  758,  695
           134170000,  649,  705
           134470000,  649,  718
           134670000,  691,  704
           134970000,  691,  702
           135170000,  712,  712
           135470000,  712,  704
           135670000,  759,  702
           135970000,  759,  696
           136170000,  576,  702
           136470000,  576,  716
           136670000,  642,  684
           136970000,  642,  670
           137170000,  711,  672
           137470000,  711,  663
           137670000,  722,  672
           137970000,  722,  666
           138170000,  487,  662
           138470000,  487,  681
           138670000,  781,  640
           138970000,  781,  621
           139170000,  710,  675
           139470000,  710,  684
           139670000,  715,  675
           139970000,  715,  673
           140170000,  638,  673
           140470000,  638,  701
           140670000,  685,  711
           140970000,  685,  693
           141170000,  704,  687
           141470000,  704,  683
           141670000,  695,  685
           141970000,  695,  684
           142170000,  644,  680
           142470000,  644,  687
           142670000,  690,  682
           142970000,  690,  676
           143170000,  699,  683
           143470000,  699,  681
           143670000,  712,  682
           143970000,  712,  682
           144170000,  721,  686
           144470000,  721,  694
           144670000,  688,  705
           144970000,  688,  709
           145170000,  642,  705
           145470000,  642,  703
           145670000,  689,  690
           145970000,  689,  682
           146170000,  708,  685
           146470000,  708,  681
           146670000,  688,  681
           146970000,  688,  684
           147170000,  877,  681
           147470000,  877,  687
           147670000,  608,  740
           147970000,  608,  764
           148170000,  676,  720
           148470000,  676,  707
           148670000,  651,  712
           148970000,  651,  710
           149170000,  797,  703
           149470000,  797,  674
           149670000,  737,  683
           149970000,  737,  706
           150170000,  785,  715
           150470000,  785,  722
           150670000,  663,  742
           150970000,  663,  759
           151170000,  836,  745
           151470000,  836,  728
           151670000,  705,  755
           151970000,  705,  767
           152170000,  726,  747
           152470000,  726,  737
           152670000,  611,  732
           152970000,  611,  740
           153170000,  768,  719
           153470000,  768,  691
           153670000,  625,  702
           153970000,  625,  710
           154170000,  625,  682
           154470000,  625,  669
           154670000,  741,  657
           154970000,  741,  659
           155170000,  749,  689
           155470000,  749,  686
           155670000,  864,  685
           155970000,  864,  700
           156170000,  754,  744
           156470000,  754,  774
           156670000,  689,  777
           156970000,  689,  778
           157170000,  801,  764
           157470000,  801,  756
           157670000,  646,  777
           157970000,  646,  769
           158170000,  796,  722
           158470000,  796,  709
           158670000,  910,  733
           158970000,  910,  746
           159170000,  804,  788
           159470000,  804,  801
           159670000,  624,  789
           159970000,  624,  808
           160170000,  758,  783
           160470000,  758,  762
           160670000,  683,  774
           160970000,  683,  755
           161170000,  644,  717
           161470000,  644,  702
           161670000,  731,  677
           161970000,  731,  679
           162170000,  753,  704
           162470000,  753,  700
           162670000,  671,  702
           162970000,  671,  711
           163170000,  741,  699
           163470000,  741,  703
           163670000,  730,  724
           163970000,  730,  725
           164170000,  674,  723
           164470000,  674,  720
           164670000,  688,  704
           164970000,  688,  704
           165170000,  768,  708
           165470000,  768,  701
           165670000,  748,  715
           165970000,  748,  719
           166170000,  782,  719
           166470000,  782,  728
           166670000,  780,  746
           166970000,  780,  758
           167170000,  783,  769
           167470000,  783,  771
           167670000,  698,  773
           167970000,  698,  777
           168170000,  728,  760
           168470000,  728,  750
           168670000,  915,  747
           168970000,  915,  740
           169170000,  920,  781
           169470000,  920,  797
           169670000,  746,  815
           169970000,  746,  843
           170170000,  760,  827
           170470000,  760,  829
           170670000,  660,  835
           170970000,  660,  815
           171170000,  795,  771
           171470000,  795,  739
           171670000,  685,  740
           171970000,  685,  746
           172170000,  655,  725
           172470000,  655,  715
           172670000,  852,  698
           172970000,  852,  698
           173170000,  809,  746
           173470000,  809,  753
           173670000,  709,  750
           173970000,  709,  765
           174170000,  653,  756
           174470000,  653,  763
           174670000,  791,  755
           174970000,  791,  730
           175170000,  735,  740
           175470000,  735,  738
           175670000,  796,  722
           175970000,  796,  725
           176170000,  787,  743
           176470000,  787,  761
           176670000,  762,  777
           176970000,  762,  776
           177170000,  747,  770
           177470000,  747,  773
           177670000,  691,  773
           177970000,  691,  766
           178170000,  833,  746
           178470000,  833,  734
           178670000,  840,  758
           178970000,  840,  767
           179170000,  735,  777
           179470000,  735,  789
           179670000,  792,  774
           179970000,  792,  780
           180170000,  825,  800
           180470000,  825,  794
           180670000,  710,  798
           180970000,  710,  796
           181170000,  718,  765
           181470000,  718,  762
           181670000,  894,  761
           181970000,  894,  752
           182170000,  741,  786
           182470000,  741,  795
           182670000,  711,  765
           182970000,  711,  769
           183170000,  767,  766
           183470000,  767,  765
           183670000,  719,  778
           183970000,  719,  762
           184170000,  861,  734
           184470000,  861,  731
           184670000,  943,  764
           184970000,  943,  783
           185170000,  792,  822
           185470000,  792,  844
           185670000,  744,  828
           185970000,  744,  837
           186170000,  764,  835
           186470000,  764,  820
           186670000,  828,  810
           186970000,  828,  788
           187170000,  679,  782
           187470000,  679,  786
           187670000,  680,  753
           187970000,  680,  745
           188170000,  766,  737
           188470000,  766,  727
           188670000,  692,  738
           188970000,  692,  730
           189170000,  754,  704
           189470000,  754,  705
           189670000,  701,  723
           189970000,  701,  732
           190170000,  812,  728
           190470000,  812,  720
           190670000,  727,  739
           190970000,  727,  754
           191170000,  766,  748
           191470000,  766,  745
           191670000,  872,  751
           191970000,  872,  759
           192170000,  785,  794
           192470000,  785,  801
           192670000,  763,  787
           192970000,  763,  794
           193170000,  768,  796
           193470000,  768,  796
           193670000,  896,  797
           193970000,  896,  784
           194170000,  763,  803
           194470000,  763,  816
           194670000,  579,  797
           194970000,  579,  797
           195170000, 1010,  751
           195470000, 1010,  727
           195670000,  705,  812
           195970000,  705,  826
           196170000,  737,  764
           196470000,  737,  757
           196670000,  820,  757
           196970000,  820,  777
           197170000,  623,  818
           197470000,  623,  794
           197670000,  674,  721
           197970000,  674,  711
           198170000,  728,  713
           198470000,  728,  705
           198670000,  741,  711
           198970000,  741,  699
           199170000,  702,  691
           199470000,  702,  706
           199670000,  848,  711
           199970000,  848,  714
           200170000,  849,  754
           200470000,  849,  769
           200670000,  804,  785
           200970000,  804,  798
           201170000,  720,  800
           201470000,  720,  813
           201670000,  712,  805
           201970000,  712,  789
           202170000,  761,  771
           202470000,  761,  754
           202670000,  738,  749
           202970000,  738,  743
           203170000,  810,  732
           203470000,  810,  735
           203670000,  738,  755
           203970000,  738,  767
           204170000,  555,  761
           204470000,  555,  758
           204670000,  681,  710
           204970000,  681,  687
           205170000,  804,  696
           205470000,  804,  679
           205670000,  855,  694
           205970000,  855,  702
           206170000,  737,  723
           206470000,  737,  761
           206670000,  692,  769
           206970000,  692,  776
           207170000,  967,  772
           207470000,  967,  758
           207670000,  815,  812
           207970000,  815,  826
           208170000,  768,  802
           208470000,  768,  812
           208670000,  890,  810
           208970000,  890,  820
           209170000,  904,  860
           209470000,  904,  850
           209670000,  764,  844
           209970000,  764,  855
           210170000,  699,  831
           210470000,  699,  831
           210670000,  852,  814
           210970000,  852,  790
           211170000,  767,  804
           211470000,  767,  798
           211670000,  832,  770
           211970000,  832,  770
           212170000,  900,  787
           212470000,  900,  804
           212670000,  689,  837
           212970000,  689,  843
           213170000,  799,  797
           213470000,  799,  787
           213670000,  728,  805
           213970000,  728,  800
           214170000,  689,  779
           214470000,  689,  757
           214670000,  756,  726
           214970000,  756,  726
           215170000,  729,  743
           215470000,  729,  737
           215670000,  754,  725
           215970000,  754,  725
           216170000,  871,  732
           216470000,  871,  740
           216670000,  624,  777
           216970000,  624,  791
           217170000,  666,  744
           217470000,  666,  731
           217670000,  772,  728
           217970000,  772,  717
           218170000,  649,  733
           218470000,  649,  720
           218670000,  829,  677
           218970000,  829,  680
           219170000,  895,  729
           219470000,  895,  749
           219670000,  845,  786
           219970000,  845,  801
           220170000,  804,  804
           220470000,  804,  829
           220670000,  821,  843
           220970000,  821,  840
           221170000,  786,  841
           221470000,  786,  832
           221670000,  758,  814
           221970000,  758,  806
           222170000,  745,  792
           222470000,  745,  786
           222670000,  782,  777
           222970000,  782,  768
           223170000,  769,  767
           223470000,  769,  767
           223670000,  797,  763
           223970000,  797,  764
           224170000,  826,  773
           224470000,  826,  779
           224670000,  862,  793
           224970000,  862,  799
           225170000,  746,  813
           225470000,  746,  825
           225670000,  732,  807
           225970000,  732,  801
           226170000,  833,  791
           226470000,  833,  779
           226670000,  705,  793
           226970000,  705,  789
           227170000,  802,  754
           227470000,  802,  748
           227670000,  811,  768
           227970000,  811,  776
           228170000,  801,  787
           228470000,  801,  785
           228670000,  876,  779
           228970000,  876,  791
           229170000,  730,  822
           229470000,  730,  831
           229670000,  879,  804
           229970000,  879,  794
           230170000,  674,  821
           230470000,  674,  831
           230670000,  704,  789
           230970000,  704,  764
           231170000,  591,  746
           231470000,  591,  743
           231670000,  731,  712
           231970000,  731,  676
           232170000,  663,  675
           232470000,  663,  682
           232670000,  752,  672
           232970000,  752,  667
           233170000,  844,  684
           233470000,  844,  704
           233670000,  774,  747
           233970000,  774,  761
           234170000,  849,  758
           234470000,  849,  772
           234670000,  863,  804
           234970000,  863,  816
           235170000,  759,  832
           235470000,  759,  834
           235670000,  760,  811
           235970000,  760,  809
           236170000,  657,  807
           236470000,  657,  796
           236670000,  832,  759
           236970000,  832,  734
           237170000,  752,  752
           237470000,  752,  761
           237670000,  910,  750
           237970000,  910,  749
           238170000,  863,  787
           238470000,  863,  819
           238670000,  721,  839
           238970000,  721,  843
           239170000,  820,  811
           239470000,  820,  807
           239670000,  766,  828
           239970000,  766,  817
           240170000,  761,  792
           240470000,  761,  780
           240670000,  846,  767
           240970000,  846,  772
           241170000,  611,  798
           241470000,  611,  801
           241670000,  699,  746
           241970000,  699,  726
           242170000,  622,  729
           242470000,  622,  721
           242670000,  748,  694
           242970000,  748,  666
           243170000,  782,  670
           243470000,  782,  687
           243670000,  817,  712
           243970000,  817,  723
           244170000,  707,  742
           244470000,  707,  766
           244670000,  990,  763
           244970000,  990,  758
           245170000,  595,  824
           245470000,  595,  850
           245670000,  711,  777
           245970000,  711,  749
           246170000,  912,  750
           246470000,  912,  751
           246670000,  804,  802
           246970000,  804,  792
           247170000,  865,  755
           247470000,  865,  781
           247670000,  709,  823
           247970000,  709,  842
           248170000,  861,  822
           248470000,  861,  797
           248670000,  608,  809
           248970000,  608,  816
           249170000,  913,  760
           249470000,  913,  728
           249670000,  763,  772
           249970000,  763,  798
           250170000,  782,  786
           250470000,  782,  774
           250670000,  868,  766
           250970000,  868,  788
           251170000,  733,  831
           251470000,  733,  825
           251670000,  814,  786
           251970000,  814,  782
           252170000,  922,  799
           252470000,  922,  803
           252670000,  758,  834
           252970000,  758,  841
           253170000,  858,  806
           253470000,  858,  809
           253670000,  875,  838
           253970000,  875,  843
           254170000,  664,  853
           254470000,  664,  847
           254670000,  923,  788
           254970000,  923,  777
           255170000,  778,  830
           255470000,  778,  838
           255670000,  726,  810
           255970000,  726,  797
           256170000,  825,  772
           256470000,  825,  780
           256670000,  820,  813
           256970000,  820,  800
           257170000,  954,  787
           257470000,  954,  792
           257670000,  796,  831
           257970000,  796,  859
           258170000,  798,  848
           258470000,  798,  845
           258670000,  855,  842
           258970000,  855,  839
           259170000,  820,  850
           259470000,  820,  838
           259670000,  730,  817
           259970000,  730,  820
           260170000,  681,  800
           260470000,  681,  792
           260670000,  733,  771
           260970000,  733,  749
           261170000,  844,  741
           261470000,  844,  730
           261670000,  804,  747
           261970000,  804,  761
           262170000,  960,  765
           262470000,  960,  780
           262670000,  684,  835
           262970000,  684,  863
           263170000,  799,  823
           263470000,  799,  803
           263670000,  719,  811
           263970000,  719,  811
           264170000,  720,  790
           264470000,  720,  760
           264670000,  747,  730
           264970000,  747,  735
           265170000,  787,  746
           265470000,  787,  739
           265670000,  846,  743
           265970000,  846,  751
           266170000,  617,  775
           266470000,  617,  790
           266670000,  830,  749
           266970000,  830,  733
           267170000,  875,  770
           267470000,  875,  775
           267670000,  794,  792
           267970000,  794,  795
           268170000,  646,  779
           268470000,  646,  801
           268670000,  801,  786
           268970000,  801,  763
           269170000,  780,  779
           269470000,  780,  769
           269670000,  747,  755
           269970000,  747,  753
           270170000,  693,  743
           270470000,  693,  756
           270670000,  800,  755
           270970000,  800,  741
           271170000,  782,  755
           271470000,  782,  757
           271670000,  677,  755
           271970000,  677,  759
           272170000,  848,  738
           272470000,  848,  736
           272670000,  765,  776
           272970000,  765,  782
           273170000,  708,  768
           273470000,  708,  765
           273670000,  796,  749
           273970000,  796,  753
           274170000,  846,  779
           274470000,  846,  772
           274670000,  795,  778
           274970000,  795,  788
           275170000,  678,  786
           275470000,  678,  797
           275670000,  719,  778
           275970000,  719,  764
           276170000,  718,  759
           276470000,  718,  743
           276670000,  861,  727
           276970000,  861,  717
           277170000,  758,  744
           277470000,  758,  766
           277670000,  910,  764
           277970000,  910,  768
           278170000,  903,  811
           278470000,  903,  835
           278670000,  827,  858
           278970000,  827,  863
           279170000,  899,  849
           279470000,  899,  858
           279670000,  646,  884
           279970000,  646,  883
           280170000,  824,  818
           280470000,  824,  786
           280670000,  785,  799
           280970000,  785,  798
           281170000,  880,  788
           281470000,  880,  774
           281670000,  935,  783
           281970000,  935,  813
           282170000,  712,  856
           282470000,  712,  869
           282670000,  800,  828
           282970000,  800,  818
           283170000,  776,  831
           283470000,  776,  821
           283670000,  789,  805
           283970000,  789,  785
           284170000,  713,  769
           284470000,  713,  778
           284670000,  712,  769
           284970000,  712,  758
           285170000,  755,  747
           285470000,  755,  739
           285670000,  724,  742
           285970000,  724,  738
           286170000,  826,  726
           286470000,  826,  727
           286670000,  671,  754
           286970000,  671,  768
           287170000,  707,  744
           287470000,  707,  733
           287670000,  727,  732
           287970000,  727,  729
           288170000,  631,  732
           288470000,  631,  720
           288670000,  632,  684
           288970000,  632,  679
           289170000,  696,  674
           289470000,  696,  664
           289670000,  788,  671
           289970000,  788,  667
           290170000,  719,  686
           290470000,  719,  706
           290670000,  921,  708
           290970000,  921,  719
           291170000,  816,  781
           291470000,  816,  809
           291670000,  630,  811
           291970000,  630,  814
           292170000,  835,  771
           292470000,  835,  760
           292670000,  879,  800
           292970000,  879,  789
           293170000,  845,  790
           293470000,  845,  797
           293670000,  831,  797
           293970000,  831,  824
           294170000,  823,  847
           294470000,  823,  847
           294670000,  794,  844
           294970000,  794,  837
           295170000,  812,  823
           295470000,  812,  816
           295670000,  835,  815
           295970000,  835,  812
           296170000,  741,  816
           296470000,  741,  817
           296670000,  817,  795
           296970000,  817,  788
           297170000,  775,  801
           297470000,  775,  801
           297670000,  669,  792
           297970000,  669,  784
           298170000,  676,  750
           298470000,  676,  741
           298670000,  820,  734
           298970000,  820,  716
           299170000,  832,  735
           299470000,  832,  740
           299670000,  832,  749
           299970000,  832,  769
           300170000,  898,  790
           300470000,  898,  809
           300670000,  738,  845
           300970000,  738,  855
           301170000,  851,  825
           301470000,  851,  813
           301670000,  760,  829
           301970000,  760,  832
           302170000,  883,  811
           302470000,  883,  794
           302670000,  741,  808
           302970000,  741,  826
           303170000,  750,  808
           303470000,  750,  795
           303670000,  651,  783
           303970000,  651,  782
           304170000,  778,  756
           304470000,  778,  727
           304670000,  666,  730
           304970000,  666,  734
           305170000,  765,  711
           305470000,  765,  700
           305670000,  873,  715
           305970000,  873,  729
           306170000,  584,  770
           306470000,  584,  782
           306670000,  672,  722
           306970000,  672,  711
           307170000,  604,  723
           307470000,  604,  711
           307670000,  824,  683
           307970000,  824,  649
           308170000,  794,  671
           308470000,  794,  701
           308670000,  644,  723
           308970000,  644,  738
           309170000,  818,  716
           309470000,  818,  721
           309670000,  820,  770
           309970000,  820,  769
           310170000,  788,  769
           310470000,  788,  772
           310670000,  850,  767
           310970000,  850,  785
           311170000,  764,  819
           311470000,  764,  823
           311670000,  716,  805
           311970000,  716,  798
           312170000,  757,  779
           312470000,  757,  770
           312670000,  789,  771
           312970000,  789,  760
           313170000,  734,  756
           313470000,  734,  759
           313670000,  680,  749
           313970000,  680,  751
           314170000,  840,  740
           314470000,  840,  730
           314670000,  801,  760
           314970000,  801,  767
           315170000,  609,  763
           315470000,  609,  772
           315670000,  892,  732
           315970000,  892,  723
           316170000,  655,  785
           316470000,  655,  792
           316670000,  774,  739
           316970000,  774,  721
           317170000,  674,  732
           317470000,  674,  753
           317670000,  816,  748
           317970000,  816,  721
           318170000,  774,  729
